run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_material_count,param_geometry_count,param_overdraw_count,param_z_min,param_z_max,param_xy_minmax,param_radius,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_geometry_div,param_object_count,param_alu_calc_count,param_renderer_variant,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error
281,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00281.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,16,VisBuf,visibility,resolve,,total,0.04214,0.04275,0.04365,0.04280,0.04224,0.04250,0.04314,0.04355,0.18758,0.18787,0.18819,0.18785,0.18762,0.18771,0.18797,0.18806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23005,0.23062,0.23142,0.23065,0.23008,0.23030,0.23107,0.23142,147456,0,128,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,16,4,quad_alu_orthogonal,0,281,0,success,0,
282,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00282.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,32,Forward,forward,,,total,0.48365,0.48586,0.48931,0.48581,0.48406,0.48528,0.48630,0.48768,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.48365,0.48586,0.48931,0.48581,0.48406,0.48528,0.48630,0.48768,147456,0,128,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,32,1,quad_alu_orthogonal,0,282,0,success,0,
283,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00283.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,32,ForwardPrepass,depth_prepass,forward,,total,0.03686,0.03754,0.04064,0.03764,0.03693,0.03718,0.03808,0.04016,0.47834,0.48022,0.48275,0.48024,0.47856,0.47923,0.48134,0.48240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51610,0.51782,0.52109,0.51788,0.51619,0.51677,0.51907,0.52045,147456,0,128,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,32,2,quad_alu_orthogonal,0,283,0,success,0,
284,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00284.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,32,VisBuf,visibility,resolve,,total,0.04221,0.04275,0.04355,0.04278,0.04224,0.04243,0.04314,0.04349,0.34538,0.34573,0.34598,0.34575,0.34554,0.34566,0.34589,0.34598,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38794,0.38851,0.38941,0.38852,0.38794,0.38813,0.38896,0.38934,147456,0,128,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,32,4,quad_alu_orthogonal,0,284,0,success,0,
285,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00285.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,64,Forward,forward,,,total,0.94474,0.94918,0.95341,0.94906,0.94534,0.94854,0.94970,0.95149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94474,0.94918,0.95341,0.94906,0.94534,0.94854,0.94970,0.95149,147456,0,128,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,64,1,quad_alu_orthogonal,0,285,0,success,0,
286,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00286.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,64,ForwardPrepass,depth_prepass,forward,,total,0.03709,0.03760,0.03818,0.03763,0.03712,0.03731,0.03802,0.03818,0.93178,0.93568,0.93642,0.93531,0.93181,0.93226,0.93613,0.93629,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96915,0.97328,0.97424,0.97294,0.96922,0.97018,0.97392,0.97421,147456,0,128,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,64,2,quad_alu_orthogonal,0,286,0,success,0,
287,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00287.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,64,VisBuf,visibility,resolve,,total,0.04214,0.04291,0.04378,0.04292,0.04218,0.04243,0.04339,0.04362,0.64941,0.66070,0.66112,0.65778,0.64944,0.64957,0.66086,0.66102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.69238,0.70330,0.70429,0.70070,0.69267,0.69290,0.70397,0.70413,147456,0,128,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,64,4,quad_alu_orthogonal,0,287,0,success,0,
288,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00288.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,96,Forward,forward,,,total,1.40608,1.41216,1.41354,1.41189,1.40627,1.41117,1.41280,1.41318,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.40608,1.41216,1.41354,1.41189,1.40627,1.41117,1.41280,1.41318,147456,0,128,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,96,1,quad_alu_orthogonal,0,288,0,success,0,
289,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00289.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,96,ForwardPrepass,depth_prepass,forward,,total,0.03690,0.03763,0.03875,0.03767,0.03702,0.03722,0.03814,0.03866,1.38653,1.39261,1.40739,1.39494,1.38669,1.39114,1.40675,1.40733,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.42387,1.43024,1.44557,1.43262,1.42390,1.42877,1.44499,1.44538,147456,0,128,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,96,2,quad_alu_orthogonal,0,289,0,success,0,
290,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00290.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,96,VisBuf,visibility,resolve,,total,0.04224,0.04278,0.04413,0.04281,0.04227,0.04240,0.04323,0.04355,0.97485,0.97539,0.97587,0.97538,0.97491,0.97504,0.97562,0.97587,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01731,1.01818,1.01965,1.01819,1.01747,1.01776,1.01862,1.01914,147456,0,128,96,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,96,4,quad_alu_orthogonal,0,290,0,success,0,
291,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00291.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,128,Forward,forward,,,total,1.86710,1.87514,1.88307,1.87498,1.86765,1.87376,1.87610,1.87722,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86710,1.87514,1.88307,1.87498,1.86765,1.87376,1.87610,1.87722,147456,0,128,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,128,1,quad_alu_orthogonal,0,291,0,success,0,
292,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00292.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,128,ForwardPrepass,depth_prepass,forward,,total,0.03696,0.03757,0.03824,0.03757,0.03709,0.03725,0.03792,0.03824,1.84090,1.84928,1.85629,1.84842,1.84125,1.84259,1.84998,1.85066,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.87866,1.88678,1.89411,1.88599,1.87878,1.88003,1.88781,1.88845,147456,0,128,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,128,2,quad_alu_orthogonal,0,292,0,success,0,
293,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00293.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,128,VisBuf,visibility,resolve,,total,0.04224,0.04294,0.04403,0.04300,0.04227,0.04253,0.04352,0.04394,1.27338,1.28989,1.29088,1.28288,1.27347,1.27398,1.29053,1.29082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.31651,1.33245,1.33395,1.32588,1.31667,1.31712,1.33328,1.33379,147456,0,128,128,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,128,4,quad_alu_orthogonal,0,293,0,success,0,
294,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00294.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,192,Forward,forward,,,total,2.79846,2.82989,2.84266,2.82502,2.80022,2.80262,2.83142,2.83238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.79846,2.82989,2.84266,2.82502,2.80022,2.80262,2.83142,2.83238,147456,0,128,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,192,1,quad_alu_orthogonal,0,294,0,success,0,
295,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00295.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,192,ForwardPrepass,depth_prepass,forward,,total,0.03728,0.03786,0.04170,0.03792,0.03734,0.03760,0.03824,0.03866,2.77914,2.79142,2.92573,2.79096,2.77955,2.78074,2.79245,2.80266,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.81722,2.82931,2.96365,2.82888,2.81722,2.81869,2.83027,2.84029,147456,0,128,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,192,2,quad_alu_orthogonal,0,295,0,success,0,
296,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00296.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,9,1,1,0,-1,1,1,0.5,128,1,1,256,1,192,VisBuf,visibility,resolve,,total,0.04234,0.04326,0.04454,0.04327,0.04234,0.04259,0.04394,0.04435,1.89952,1.92019,1.94067,1.92362,1.91757,1.91789,1.94003,1.94048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.94278,1.96294,1.98400,1.96689,1.96093,1.96150,1.98333,1.98390,147456,0,128,192,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,128,9,192,4,quad_alu_orthogonal,0,296,0,success,0,
297,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00297.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,0,Forward,forward,,,total,0.03933,0.03981,0.04061,0.03981,0.03936,0.03952,0.04010,0.04032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03933,0.03981,0.04061,0.03981,0.03936,0.03952,0.04010,0.04032,147456,0,192,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,0,1,quad_alu_orthogonal,0,297,0,success,0,
298,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00298.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,0,ForwardPrepass,depth_prepass,forward,,total,0.03405,0.03466,0.03539,0.03468,0.03414,0.03430,0.03514,0.03530,0.03178,0.03194,0.03210,0.03194,0.03181,0.03184,0.03206,0.03210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06598,0.06662,0.06739,0.06662,0.06605,0.06621,0.06704,0.06736,147456,0,192,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,0,2,quad_alu_orthogonal,0,298,0,success,0,
299,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00299.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,0,VisBuf,visibility,resolve,,total,0.03981,0.04141,0.04352,0.04143,0.03990,0.04048,0.04243,0.04314,0.02752,0.02787,0.02810,0.02787,0.02755,0.02771,0.02800,0.02806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06771,0.06928,0.07136,0.06930,0.06778,0.06838,0.07024,0.07091,147456,0,192,0,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,0,4,quad_alu_orthogonal,0,299,0,success,0,
300,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00300.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,1,Forward,forward,,,total,0.05587,0.05658,0.05699,0.05656,0.05603,0.05632,0.05683,0.05696,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05587,0.05658,0.05699,0.05656,0.05603,0.05632,0.05683,0.05696,147456,0,192,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,1,1,quad_alu_orthogonal,0,300,0,success,0,
301,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00301.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,1,ForwardPrepass,depth_prepass,forward,,total,0.03402,0.03462,0.03546,0.03468,0.03408,0.03434,0.03510,0.03546,0.05501,0.05549,0.05571,0.05546,0.05501,0.05520,0.05562,0.05571,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08934,0.09011,0.09094,0.09013,0.08954,0.08973,0.09053,0.09088,147456,0,192,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,1,2,quad_alu_orthogonal,0,301,0,success,0,
302,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00302.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,1,VisBuf,visibility,resolve,,total,0.03965,0.04122,0.04358,0.04123,0.03971,0.04029,0.04218,0.04342,0.04298,0.04339,0.04406,0.04341,0.04304,0.04320,0.04362,0.04390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08320,0.08461,0.08694,0.08464,0.08323,0.08374,0.08557,0.08672,147456,0,192,1,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,1,4,quad_alu_orthogonal,0,302,0,success,0,
303,quad_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_9g12k_mf\run_00303.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,4,1,1,0,-1,1,1,0.5,192,1,1,256,1,2,Forward,forward,,,total,0.07142,0.07216,0.07274,0.07216,0.07142,0.07187,0.07251,0.07267,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07142,0.07216,0.07274,0.07216,0.07142,0.07187,0.07251,0.07267,147456,0,192,2,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,1,1,0,-1.0,1.0,1.0,0.5,1,1,256,1,192,4,2,1,quad_alu_orthogonal,0,303,0,success,0,
