frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
255,2216532,4695446,2073249,2622197,2.264777,17,116083,2100449,1438268,4695446,1057626,0.816163
256,2216534,4648042,2073233,2574809,2.241929,17,116087,2100447,1421030,4648042,1036078,0.817724
257,2216534,4736457,2073183,2663274,2.284630,17,116035,2100499,1444123,4736457,1040035,0.819954
258,2216536,4878999,2073326,2805673,2.353223,17,112592,2103944,1479878,4878999,1040513,0.824223
259,2216536,4954484,2073400,2881084,2.389546,17,100037,2116499,1495452,4954484,1027324,0.828259
260,2095738,4952373,2073600,2878773,2.388297,13,91212,2004526,1486784,4952373,994763,0.832732
261,2092934,4927370,2073600,2853770,2.376239,11,87448,2005486,1478169,4927370,985306,0.833357
262,2092934,4910385,2073599,2836786,2.368049,11,88836,2004098,1478209,4910385,1002451,0.830462
263,2092936,4880368,2073600,2806768,2.353573,11,87811,2005125,1471586,4880368,1005976,0.829100
264,2092936,4801117,2073600,2727517,2.315353,11,84328,2008608,1447784,4801117,990019,0.829046
265,2092936,4714971,2073600,2641371,2.273809,11,83333,2009603,1424639,4714971,983585,0.827398
266,2092936,4646103,2073600,2572503,2.240598,11,82050,2010886,1405552,4646103,976105,0.826384
267,2092938,4622919,2073600,2549319,2.229417,11,80626,2012312,1399066,4622919,973345,0.826072
268,2092938,4598137,2073600,2524537,2.217466,11,79023,2013915,1389195,4598137,958643,0.827482
269,2092938,4648914,2073599,2575315,2.241954,11,76983,2015955,1398918,4648914,946758,0.830805
270,2092938,4648566,2073599,2574967,2.241786,11,75619,2017319,1393552,4648566,925642,0.833942
271,2092938,4660312,2073600,2586712,2.247450,11,75300,2017638,1396865,4660312,927148,0.834066
272,2092938,4672745,2073600,2599145,2.253446,11,74932,2018006,1400241,4672745,928219,0.834275
273,2092938,4681905,2073600,2608305,2.257863,11,74682,2018256,1402557,4681905,928323,0.834530
274,2092938,4687010,2073600,2613410,2.260325,10,74529,2018409,1404864,4687010,932446,0.834068
275,2092852,4688393,2073600,2614793,2.260992,10,74447,2018405,1404626,4688393,930111,0.834456
276,2092852,4684240,2073600,2610640,2.258989,10,74112,2018740,1403832,4684240,931088,0.834188
277,2092852,4686527,2073600,2612927,2.260092,10,73939,2018913,1404224,4686527,930369,0.834362
278,1884976,4697006,2073600,2623406,2.265146,10,73919,1811057,1407557,4697006,933222,0.834248
279,1884976,4716117,2073600,2642517,2.274362,10,73639,1811337,1412501,4716117,933887,0.834710
280,1884976,4742571,2073600,2668971,2.287120,10,73469,1811507,1420075,4742571,937729,0.834916
281,1884976,4727700,2073600,2654100,2.279948,10,71744,1813232,1411450,4727700,918100,0.837384
282,1884976,4729981,2073600,2656381,2.281048,9,68751,1816225,1404748,4729981,889011,0.841785
283,1884976,4747952,2073600,2674352,2.289715,9,66840,1818136,1403129,4747952,864564,0.845958
284,1884976,4767001,2073600,2693401,2.298901,9,64953,1820023,1402628,4767001,843511,0.849655
285,1884974,4788317,2073600,2714717,2.309181,9,63262,1821712,1400642,4788317,814251,0.854665
286,1884974,4804473,2073600,2730873,2.316972,9,61049,1823925,1398411,4804473,789171,0.858916
287,1884974,4815814,2073599,2742215,2.322442,9,57232,1827742,1392533,4815814,754318,0.864578
288,1884974,4827398,2073600,2753798,2.328028,9,54932,1830042,1388443,4827398,726374,0.869211
289,1884974,4831520,2073599,2757921,2.330017,9,53221,1831753,1383126,4831520,700984,0.873297
290,1884972,4821681,2073599,2748082,2.325272,9,51725,1833247,1373827,4821681,673627,0.877418
291,1884972,4869016,2073600,2795416,2.348098,9,49582,1835390,1378077,4869016,643292,0.883299
292,1884972,4901531,2073600,2827931,2.363778,8,46584,1838388,1374916,4901531,598133,0.891242
293,1884972,4904418,2073600,2830818,2.365171,8,45368,1839604,1369496,4904418,573566,0.895296
294,1884972,4849736,2073600,2776136,2.338800,11,45170,1839802,1354103,4849736,566676,0.895378
