frame,total,geometry,lighting,tonemap,index_count
3780,1.55882,0.89348,0.57945,0.07101,2265827.70000
3790,1.54065,0.87687,0.57874,0.07034,2222516.40000
3800,1.52430,0.86184,0.57846,0.06958,2151437.40000
3810,1.51477,0.85255,0.57824,0.06937,2134032.60000
3820,1.50093,0.83964,0.57774,0.06906,2127887.40000
3830,1.49745,0.83718,0.57709,0.06855,2126010.00000
3840,1.49545,0.83596,0.57668,0.06843,2118342.00000
3850,1.50712,0.84406,0.57598,0.06835,2095955.40000
3860,1.50550,0.84087,0.57603,0.06821,2075865.60000
3870,1.50273,0.84316,0.57556,0.06868,2063674.20000
3880,1.49497,0.83692,0.57494,0.06864,2048347.20000
3890,1.19162,0.66133,0.45269,0.06500,2017372.20000
3900,0.89120,0.48920,0.33017,0.06065,1960983.00000
3910,0.86012,0.45856,0.32993,0.06055,1764399.30000
3920,0.83810,0.43453,0.33010,0.06155,1687545.00000
3930,1.38557,0.72690,0.57459,0.07000,1651183.80000
3940,1.39147,0.73208,0.57453,0.07034,1608411.00000
3950,1.42522,0.76088,0.57506,0.07107,1564275.00000
3960,1.45104,0.79013,0.57510,0.07154,1534349.40000
3970,1.47272,0.81108,0.57555,0.07182,1484815.80000
3980,1.47858,0.81681,0.57572,0.07154,1368927.60000
3990,1.47783,0.81664,0.57530,0.07166,1203030.60000
4000,1.48348,0.82181,0.57536,0.07211,1136307.00000
4010,1.49615,0.83273,0.57568,0.07214,1136307.00000
4020,1.48269,0.82047,0.57547,0.07262,1135353.00000
4030,1.43652,0.77390,0.57552,0.07298,1133922.00000
4040,1.41968,0.75654,0.57528,0.07363,1127630.10000
4050,1.42082,0.75783,0.57524,0.07354,1114198.50000
4060,1.44428,0.78145,0.57571,0.07279,1109320.80000
4070,1.54556,0.88158,0.57712,0.07260,1097757.00000
4080,1.59417,0.92977,0.57795,0.07247,989522.70000
4090,1.57878,0.91349,0.57825,0.07266,959068.80000
4100,1.54243,0.87745,0.57872,0.07219,955726.80000
4110,1.50273,0.83736,0.57867,0.07235,952774.80000
4120,1.48482,0.81937,0.57887,0.07244,946752.00000
4130,1.47816,0.81367,0.57840,0.07178,946752.00000
4140,1.45322,0.79023,0.57739,0.07154,936063.60000
4150,1.34230,0.68259,0.57522,0.07031,925034.40000
4160,1.30164,0.64440,0.57286,0.07025,847947.60000
4170,1.29380,0.63528,0.57336,0.07117,844791.00000
4180,1.30994,0.64837,0.57542,0.07212,856005.00000
4190,1.44602,0.77845,0.58004,0.07316,937723.20000
4200,1.28331,0.61974,0.57659,0.07301,955816.50000
4210,1.21169,0.55267,0.57362,0.07138,932270.70000
4220,1.20941,0.55130,0.57350,0.07069,835883.10000
4230,1.25304,0.59323,0.57468,0.07074,774845.40000
4240,1.19488,0.53985,0.57148,0.06942,645792.60000
4250,1.03916,0.39009,0.56752,0.06750,626154.90000
4260,0.97481,0.32853,0.56527,0.06740,820752.90000
4270,0.93395,0.29261,0.56372,0.06417,847883.10000
4280,0.90860,0.26952,0.56312,0.06250,851313.60000
4290,0.93424,0.29273,0.56477,0.06292,1549581.90000
4300,1.29734,0.63721,0.57267,0.06989,4784774.70000
4310,1.68856,1.00894,0.58476,0.07359,7443434.10000
4320,1.87138,1.18776,0.58867,0.07424,7534573.50000
4330,1.85174,1.16681,0.58934,0.07477,7345506.00000
4340,1.84703,1.16050,0.58960,0.07386,7293889.50000
4350,1.81870,1.13643,0.58864,0.07355,7286704.50000
4360,1.78156,1.10232,0.58687,0.07231,7120082.40000
4370,1.85954,1.17223,0.58524,0.07053,6876027.00000
