frame,total,geometry,lighting,tonemap,index_count
3820,1.50895,0.84529,0.57782,0.07082,2127887.40000
3830,1.50179,0.83973,0.57702,0.07013,2126010.00000
3840,1.49806,0.83698,0.57656,0.07002,2118342.00000
3850,1.49920,0.83832,0.57615,0.07005,2095955.40000
3860,1.50198,0.84126,0.57586,0.07007,2075865.60000
3870,1.50416,0.84370,0.57544,0.07022,2063674.20000
3880,1.49616,0.83632,0.57521,0.06972,2048347.20000
3890,1.48416,0.82529,0.57480,0.06948,2017372.20000
3900,1.45970,0.80190,0.57407,0.06897,1960983.00000
3910,1.42576,0.76810,0.57398,0.06894,1764399.30000
3920,1.38576,0.72767,0.57437,0.06923,1687545.00000
3930,1.38755,0.72882,0.57452,0.06953,1651183.80000
3940,1.39210,0.73269,0.57484,0.07022,1608411.00000
3950,1.42247,0.76212,0.57483,0.07096,1564275.00000
3960,1.45156,0.79076,0.57545,0.07088,1534349.40000
3970,1.47385,0.81211,0.57591,0.07146,1484815.80000
3980,1.47834,0.81656,0.57584,0.07149,1368927.60000
3990,1.47892,0.81716,0.57563,0.07170,1203030.60000
4000,1.48484,0.82352,0.57510,0.07206,1136307.00000
4010,1.49388,0.83155,0.57555,0.07235,1136307.00000
4020,1.48306,0.82033,0.57554,0.07290,1135353.00000
4030,1.43594,0.77348,0.57532,0.07279,1133922.00000
4040,1.41946,0.75608,0.57559,0.07356,1127630.10000
4050,1.42301,0.75964,0.57540,0.07351,1114198.50000
4060,1.44586,0.78162,0.57588,0.07406,1109320.80000
4070,1.54711,0.88189,0.57691,0.07398,1097757.00000
4080,1.59630,0.93039,0.57768,0.07395,989522.70000
4090,1.58136,0.91484,0.57843,0.07378,959068.80000
4100,1.54663,0.88003,0.57873,0.07369,955726.80000
4110,1.50472,0.83774,0.57894,0.07360,952774.80000
4120,1.48839,0.82180,0.57890,0.07342,946752.00000
4130,1.48112,0.81557,0.57824,0.07323,946752.00000
4140,1.45550,0.79105,0.57710,0.07300,936063.60000
4150,1.34689,0.68650,0.57459,0.07163,925034.40000
4160,1.30264,0.64497,0.57251,0.07116,847947.60000
4170,1.29667,0.63758,0.57304,0.07180,844791.00000
4180,1.31059,0.64850,0.57518,0.07272,856005.00000
4190,1.44593,0.77670,0.58075,0.07393,937723.20000
4200,1.28425,0.61863,0.57710,0.07422,955816.50000
4210,1.21309,0.55169,0.57396,0.07322,932270.70000
4220,1.21039,0.54985,0.57394,0.07255,835883.10000
4230,1.25194,0.59107,0.57470,0.07210,774845.40000
4240,1.19713,0.53920,0.57193,0.07178,645792.60000
4250,1.04242,0.39007,0.56751,0.07080,626154.90000
4260,0.97416,0.32734,0.56507,0.06732,820752.90000
4270,0.93329,0.29058,0.56380,0.06502,847883.10000
4280,0.91031,0.26895,0.56381,0.06376,851313.60000
4290,0.94105,0.29744,0.56508,0.06406,1549581.90000
4300,1.30137,0.64066,0.57283,0.06995,4784774.70000
4310,1.68932,1.01020,0.58489,0.07327,7443434.10000
4320,1.87609,1.19102,0.58921,0.07506,7534573.50000
4330,1.85274,1.16725,0.58972,0.07541,7345506.00000
4340,1.83762,1.15255,0.58959,0.07533,7293889.50000
4350,1.82209,1.13814,0.58886,0.07484,7286704.50000
4360,1.78159,1.10078,0.58716,0.07391,7120082.40000
4370,1.85932,1.18169,0.58584,0.07230,6876027.00000
4380,1.94926,1.26935,0.58707,0.07312,6995521.20000
4390,2.01704,1.33340,0.58909,0.07502,7438791.60000
4400,1.95443,1.26751,0.59072,0.07579,7806564.60000
4410,1.93652,1.24832,0.59123,0.07597,7898038.80000
4420,1.60017,0.92464,0.58312,0.07345,5073115.80000
4430,1.12453,0.46102,0.57786,0.07153,986856.00000
4440,1.15297,0.48959,0.57725,0.07174,1018490.70000
4450,1.15434,0.49080,0.57706,0.07223,995847.00000
4460,1.13476,0.47181,0.57698,0.07185,826828.20000
4470,1.14506,0.48141,0.57756,0.07204,794107.80000
4480,1.13664,0.47413,0.57717,0.07120,800317.80000
4490,1.14899,0.48562,0.57688,0.07246,768141.00000
4500,1.16881,0.50465,0.57643,0.07353,768141.00000
4510,1.16519,0.50238,0.57516,0.07343,772944.30000
4520,1.18773,0.52504,0.57593,0.07257,728095.20000
4530,1.22076,0.55244,0.57982,0.07416,629619.60000
4540,1.20912,0.54135,0.57961,0.07394,648370.20000
4550,1.17541,0.51240,0.57662,0.07215,645797.40000
4560,1.13176,0.47414,0.57399,0.06958,663747.00000
4570,1.08733,0.43384,0.57179,0.06778,663747.00000
4580,1.07130,0.41980,0.57131,0.06631,673584.00000
4590,1.11110,0.45482,0.57379,0.06823,692317.80000
4600,1.14762,0.48599,0.57642,0.07086,700212.60000
4610,1.15932,0.49572,0.57734,0.07208,710465.40000
4620,1.18182,0.51621,0.57820,0.07340,833323.80000
4630,1.16774,0.50392,0.57712,0.07268,865845.00000
4640,1.16186,0.49990,0.57650,0.07140,907119.00000
4650,1.14535,0.48144,0.57732,0.07226,923638.20000
4660,1.05959,0.39744,0.57681,0.07134,740826.60000
4670,1.15618,0.49516,0.57592,0.07078,963931.80000
4680,1.33602,0.67989,0.57277,0.06915,1371031.80000
