frame,total,depth_prepass,geometry,lighting,index_count
3760,0.57910,0.19785,0.34780,0.02359,6452664.00000
3770,0.59026,0.19757,0.35952,0.02316,6448958.40000
3780,0.59865,0.19782,0.36836,0.02235,6433632.00000
3790,0.59371,0.19571,0.36562,0.02196,6372072.00000
3800,0.58440,0.19571,0.35668,0.02204,6372072.00000
3810,0.59838,0.19543,0.37088,0.02222,6372072.00000
3820,0.58538,0.19585,0.35746,0.02240,6372072.00000
3830,0.58063,0.19431,0.35398,0.02242,6318108.00000
3840,0.56812,0.19352,0.34238,0.02241,6282132.00000
3850,0.56482,0.19237,0.34013,0.02260,6282132.00000
3860,0.56135,0.19318,0.33601,0.02225,6282132.00000
3870,0.56171,0.19420,0.33504,0.02293,6282132.00000
3880,0.55170,0.19493,0.32432,0.02281,6282132.00000
3890,0.54536,0.19398,0.31842,0.02276,6276831.00000
3900,0.54025,0.19147,0.31643,0.02235,6200374.80000
3910,0.52809,0.18593,0.30994,0.02250,6087040.50000
3920,0.52749,0.18416,0.31056,0.02274,6079239.00000
3930,0.53012,0.18369,0.31382,0.02259,6079125.60000
3940,0.53024,0.18370,0.31400,0.02262,6076897.80000
3950,0.53586,0.18450,0.31767,0.02271,6076353.00000
3960,0.55378,0.18513,0.33646,0.02240,6076353.00000
3970,0.55463,0.18561,0.33696,0.02191,6076353.00000
3980,0.54763,0.18576,0.33158,0.02059,6076353.00000
3990,0.54735,0.18605,0.33216,0.01942,6076353.00000
4000,0.54826,0.18465,0.33389,0.01966,6050476.20000
4010,0.56352,0.18478,0.34853,0.02001,6033225.00000
4020,0.56600,0.18330,0.35279,0.02000,6000640.20000
4030,0.56542,0.18234,0.35310,0.02008,5991462.00000
4040,0.56547,0.18370,0.34972,0.02186,5984371.80000
4050,0.55110,0.17660,0.34324,0.02142,5635230.90000
4060,0.51821,0.16406,0.32363,0.02010,5226320.40000
4070,0.50668,0.16258,0.31562,0.01858,5169763.80000
4080,0.50683,0.16221,0.31638,0.01824,5126148.00000
4090,0.50521,0.16139,0.31490,0.01864,5126148.00000
4100,0.49606,0.15820,0.30939,0.01850,5004235.20000
4110,0.49043,0.15589,0.30536,0.01881,4923072.00000
4120,0.48887,0.15587,0.30399,0.01870,4923072.00000
4130,0.49364,0.15543,0.30902,0.01886,4923072.00000
4140,0.49285,0.15464,0.30969,0.01845,4912383.60000
4150,0.49640,0.15394,0.31313,0.01883,4905258.00000
4160,0.49845,0.15358,0.31619,0.01867,4905258.00000
4170,0.50666,0.15443,0.32406,0.01867,4905258.00000
4180,0.52506,0.15501,0.34083,0.01906,4905258.00000
4190,0.53520,0.15951,0.34551,0.02012,5019477.60000
4200,0.53420,0.16078,0.34340,0.02044,5139870.00000
4210,0.51812,0.15909,0.32868,0.02005,5139870.00000
4220,0.51540,0.15851,0.32859,0.01817,5139870.00000
4230,0.50580,0.15735,0.32070,0.01816,5103933.60000
4240,0.46850,0.14767,0.29304,0.01753,4823736.00000
4250,0.44201,0.14511,0.27096,0.01700,5099514.00000
4260,0.48184,0.17974,0.27666,0.01642,6096484.20000
4270,0.46985,0.18041,0.26333,0.01594,6221974.80000
4280,0.46100,0.17843,0.25692,0.01568,6230358.00000
4290,0.46364,0.18130,0.25630,0.01709,6476796.00000
4300,0.60970,0.23427,0.34334,0.02184,8159985.90000
4310,0.67996,0.25205,0.39152,0.02665,8496360.00000
4320,0.69075,0.25426,0.39743,0.02891,8496360.00000
4330,0.69086,0.25486,0.39629,0.02986,8496288.00000
4340,0.69052,0.25396,0.39627,0.02971,8495880.00000
4350,0.69245,0.25412,0.39766,0.03040,8495880.00000
4360,0.68552,0.25330,0.39171,0.03038,8490503.70000
4370,0.67722,0.25824,0.37960,0.02915,8442945.00000
4380,0.68286,0.26502,0.37877,0.02926,8453476.80000
4390,0.69380,0.26691,0.38655,0.03043,8495944.80000
4400,0.69346,0.26064,0.39243,0.02983,8496360.00000
4410,0.70431,0.25960,0.40385,0.03091,8496360.00000
4420,0.67608,0.24044,0.39248,0.03207,7915824.30000
4430,0.56892,0.19848,0.34203,0.01742,6615084.00000
4440,0.57311,0.19889,0.34583,0.01818,6617215.20000
4450,0.58446,0.19428,0.36276,0.01832,6452835.00000
4460,0.56758,0.17722,0.36261,0.01758,5651602.20000
4470,0.43942,0.13359,0.27880,0.01701,4597902.00000
4480,0.43980,0.13205,0.28100,0.01679,4566676.80000
4490,0.36439,0.09150,0.24601,0.01684,3067423.80000
4500,0.35734,0.08684,0.24365,0.01688,3199647.00000
4510,0.40936,0.11346,0.26911,0.01694,3932214.30000
4520,0.40534,0.10750,0.27050,0.01704,3428912.40000
