frame,total,visibility,gbuffer,lighting,index_count
3620,0.59837,0.28152,0.28218,0.02446,6930984.00000
3630,0.60067,0.28303,0.28220,0.02510,6930984.00000
3640,0.59520,0.27834,0.28136,0.02550,6930984.00000
3650,0.58884,0.27215,0.28064,0.02583,6651048.00000
3660,0.57840,0.26270,0.27943,0.02626,6464424.00000
3670,0.57180,0.26058,0.27505,0.02610,6459480.00000
3680,0.56429,0.25707,0.27149,0.02567,6452777.40000
3690,0.55605,0.25410,0.26733,0.02514,6452664.00000
3700,0.55336,0.25347,0.26436,0.02522,6452664.00000
3710,0.54648,0.24947,0.26169,0.02540,6452664.00000
3720,0.54351,0.24781,0.26001,0.02578,6452664.00000
3730,0.53860,0.24640,0.25697,0.02532,6452664.00000
3740,0.53572,0.24640,0.25449,0.02513,6452664.00000
3750,0.53529,0.24714,0.25327,0.02510,6452664.00000
3760,0.53189,0.24536,0.25134,0.02532,6452664.00000
3770,0.52752,0.24488,0.24754,0.02514,6448958.40000
3780,0.52140,0.24335,0.24387,0.02430,6433632.00000
3790,0.51689,0.24145,0.24148,0.02351,6372072.00000
3800,0.51429,0.24161,0.23923,0.02357,6372072.00000
3810,0.51136,0.24030,0.23776,0.02340,6372072.00000
3820,0.51040,0.24115,0.23599,0.02333,6372072.00000
3830,0.50495,0.23836,0.23418,0.02273,6318108.00000
3840,0.50222,0.23640,0.23339,0.02260,6282132.00000
3850,0.50086,0.23684,0.23149,0.02270,6282132.00000
3860,0.49748,0.23683,0.22845,0.02243,6282132.00000
3870,0.49886,0.23818,0.22818,0.02246,6282132.00000
3880,0.49605,0.23880,0.22540,0.02205,6282132.00000
3890,0.49280,0.23814,0.22299,0.02172,6276831.00000
3900,0.48603,0.23517,0.21947,0.02138,6200374.80000
3910,0.47837,0.22978,0.21792,0.02123,6087040.50000
3920,0.48200,0.23039,0.22007,0.02165,6079239.00000
3930,0.48526,0.23076,0.22314,0.02205,6079125.60000
3940,0.49002,0.23075,0.22669,0.02228,6076897.80000
3950,0.49608,0.23258,0.23057,0.02299,6076353.00000
3960,0.49959,0.23304,0.23399,0.02288,6076353.00000
3970,0.50238,0.23383,0.23534,0.02303,6076353.00000
3980,0.50406,0.23556,0.23571,0.02271,6076353.00000
3990,0.50082,0.23514,0.23395,0.02208,6076353.00000
4000,0.50324,0.23612,0.23465,0.02216,6050476.20000
4010,0.50710,0.23622,0.23898,0.02215,6033225.00000
4020,0.50830,0.23492,0.24116,0.02206,6000640.20000
4030,0.51069,0.23523,0.24342,0.02232,5991462.00000
4040,0.51418,0.23462,0.24766,0.02219,5984371.80000
4050,0.50892,0.22625,0.25006,0.02239,5635230.90000
4060,0.50293,0.21670,0.25348,0.02254,5226320.40000
4070,0.50524,0.21720,0.25535,0.02292,5169763.80000
4080,0.50329,0.21634,0.25515,0.02248,5126148.00000
4090,0.50195,0.21324,0.25606,0.02268,5126148.00000
4100,0.49658,0.20888,0.25567,0.02270,5004235.20000
