frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
175,5808656,4899627,2073599,2826028,2.362861,9,146988,5661668,1537377,4899627,1249881,0.796751
176,5784500,4904551,2073600,2830951,2.365235,9,144133,5640367,1533242,4904551,1228417,0.799703
177,5784500,4911174,2073600,2837574,2.368429,9,142283,5642217,1531554,4911174,1215042,0.801665
178,5756682,4918420,2073600,2844820,2.371923,9,140286,5616396,1534488,4918420,1219532,0.801313
179,5732526,4923672,2073599,2850073,2.374457,11,138357,5594169,1531342,4923672,1201696,0.803817
180,5726886,4931763,2073600,2858163,2.378358,10,136326,5590560,1535541,4931763,1210401,0.802936
181,5726886,4929942,2073600,2856342,2.377480,10,135334,5591552,1528102,4929942,1182466,0.806547
182,5720552,4936408,2073600,2862808,2.380598,10,135222,5585330,1536223,4936408,1208484,0.803335
183,5720552,4940204,2073600,2866604,2.382429,10,134322,5586230,1534222,4940204,1196684,0.805001
184,5720548,4941738,2073600,2868138,2.383168,11,133661,5586887,1533873,4941738,1193754,0.805435
185,5720548,4945893,2073600,2872293,2.385172,10,133043,5587505,1533101,4945893,1186511,0.806518
186,5720540,4947351,2073599,2873752,2.385876,10,132315,5588225,1533162,4947351,1185297,0.806723
187,5715320,4954043,2073600,2880443,2.389103,10,132362,5582958,1536263,4954043,1191009,0.806184
188,5715320,4956762,2073599,2883163,2.390415,10,131310,5584010,1534349,4956762,1180634,0.807633
189,5657907,4960774,2073600,2887174,2.392349,10,130946,5526961,1537431,4960774,1188950,0.806666
190,5657907,4967143,2073600,2893543,2.395420,10,130606,5527301,1534847,4967143,1172245,0.809062
191,5657907,4971087,2073600,2897487,2.397322,10,129768,5528139,1540713,4971087,1191765,0.806621
192,5657907,4970653,2073600,2897053,2.397113,11,128978,5528929,1537390,4970653,1178907,0.808294
193,5657907,4978059,2073600,2904459,2.400684,10,127488,5530419,1534656,4978059,1160565,0.810941
194,5619313,4980781,2073600,2907181,2.401997,10,127148,5492165,1538756,4980781,1174243,0.809222
195,5619321,4987779,2073600,2914179,2.405372,10,125850,5493471,1534857,4987779,1151649,0.812418
196,5619283,4997003,2073600,2923403,2.409820,11,125234,5494049,1534985,4997003,1142937,0.813852
197,5619283,5007534,2073600,2933934,2.414899,12,124525,5494758,1540622,5007534,1154954,0.812583
198,5616803,5012450,2073600,2938850,2.417269,10,123632,5493171,1539188,5012450,1144302,0.814139
199,5615026,5020058,2073599,2946459,2.420940,10,122402,5492624,1539172,5020058,1136630,0.815383
200,5615026,5026194,2073599,2952595,2.423899,9,122007,5493019,1543956,5026194,1149630,0.813850
201,5615026,5036829,2073600,2963229,2.429026,9,121107,5493919,1543992,5036829,1139139,0.815553
202,5615026,5045313,2073599,2971714,2.433119,9,120685,5494341,1544805,5045313,1133907,0.816497
203,5615026,5057014,2073600,2983414,2.438761,9,119921,5495105,1547473,5057014,1132878,0.816979
204,5615026,5066064,2073599,2992465,2.443126,9,118165,5496861,1547542,5066064,1124104,0.818405
205,5615026,5088286,2073600,3014686,2.453842,9,118140,5496886,1553791,5088286,1126878,0.818689
206,5615026,5101020,2073600,3027420,2.459983,9,116578,5498448,1553228,5101020,1111892,0.821035
207,5639182,5112861,2073600,3039261,2.465693,10,115980,5523202,1556411,5112861,1112783,0.821258
208,5639182,5131034,2073600,3057434,2.474457,9,114605,5524577,1560866,5131034,1112430,0.821825
209,5639182,5151607,2073599,3078008,2.484380,10,114643,5524539,1568465,5151607,1122253,0.821122
210,5639182,5172009,2073600,3098409,2.494217,9,113196,5525986,1569676,5172009,1106695,0.823738
211,5637502,5142014,2073600,3068414,2.479752,10,111407,5526095,1556166,5142014,1082650,0.826071
212,5637502,5074622,2073600,3001022,2.447252,11,108733,5528769,1538417,5074622,1079046,0.824650
213,5637066,4997651,2073600,2924051,2.410133,9,105861,5531205,1514420,4997651,1060029,0.825011
214,5631472,4793533,2073600,2719933,2.311696,8,103052,5528420,1460653,4793533,1049079,0.820443
215,5631472,4526387,2073600,2452787,2.182864,9,99127,5532345,1382230,4526387,1002533,0.818675
216,5631472,4419751,2073599,2346152,2.131440,8,96380,5535092,1351141,4419751,984813,0.817781
217,5631472,4389877,2073600,2316277,2.117032,9,93388,5538084,1338404,4389877,963739,0.819984
218,5631472,4371601,2073599,2298002,2.108219,8,90197,5541275,1330276,4371601,949503,0.821559
219,5631472,4369367,2073598,2295769,2.107143,8,87573,5543899,1325986,4369367,934577,0.823796
220,5640532,4371665,2073600,2298065,2.108249,8,85482,5555050,1322011,4371665,916379,0.826707
221,5574266,4319197,2073600,2245597,2.082946,9,82858,5491408,1304919,4319197,900479,0.827484
222,5566800,4334753,2073600,2261153,2.090448,10,81399,5485401,1310316,4334753,906511,0.827043
223,5539282,4325440,2073600,2251840,2.085957,11,80416,5458866,1308262,4325440,907608,0.826562
224,5559539,4318781,2073600,2245181,2.082745,11,79643,5479896,1307279,4318781,910335,0.825910
225,5575061,4329477,2073598,2255879,2.087906,12,78308,5496753,1308595,4329477,904903,0.827123
226,5641703,4336735,2073600,2263135,2.091404,11,77439,5564264,1306925,4336735,890965,0.829568
227,5494152,4299593,2073600,2225993,2.073492,11,73908,5420244,1288366,4299593,853871,0.834311
228,560704,4186554,2073599,2112955,2.018980,10,75503,485201,1255874,4186554,836942,0.833395
229,550648,4088120,2073600,2014520,1.971508,10,74504,476144,1224907,4088120,811508,0.834374
230,523376,4120580,2073600,2046980,1.987162,9,72612,450764,1230724,4120580,802316,0.837024
231,549755,4207644,2073600,2134044,2.029149,10,75139,474616,1260293,4207644,833528,0.834656
232,544456,4182020,2073594,2108426,2.016798,9,82374,462082,1263483,4182020,871912,0.827478
233,560072,4131038,2073599,2057439,1.992207,9,81682,478390,1251342,4131038,874330,0.825322
234,649187,4083362,2073502,2009860,1.969307,9,83966,565221,1241450,4083362,882438,0.822297
235,689157,4056759,2073257,1983502,1.956708,10,105414,583743,1255048,4056759,963433,0.808088
236,691958,4230685,2073297,2157388,2.040559,16,111477,580481,1314697,4230685,1028103,0.804498
237,754643,4404437,2073322,2331115,2.124338,18,112653,641990,1364907,4404437,1055191,0.806728
238,758082,4614326,2073313,2541013,2.225581,20,113387,644695,1428622,4614326,1100162,0.807478
239,786402,4565740,2073337,2492403,2.202122,19,111245,675157,1409743,4565740,1073232,0.809676
