frame,total,depth_prepass,geometry,lighting,index_count
3550,0.74346,0.21233,0.49424,0.02686,6999966.00000
3560,0.74942,0.21224,0.50073,0.02667,6990720.00000
3570,0.74665,0.21228,0.49815,0.02638,6989616.00000
3580,0.76197,0.21111,0.51408,0.02670,6989616.00000
3590,0.75021,0.21150,0.50148,0.02695,6980094.00000
3600,0.77582,0.21099,0.52767,0.02676,6944433.60000
3610,0.73756,0.21040,0.48992,0.02701,6930984.00000
3620,0.74670,0.21056,0.49864,0.02702,6930984.00000
3630,0.76607,0.21052,0.51820,0.02714,6930984.00000
3640,0.77540,0.21068,0.52734,0.02732,6930984.00000
3650,0.76056,0.20438,0.51886,0.02660,6651048.00000
3660,0.75500,0.19886,0.52012,0.02614,6464424.00000
3670,0.73363,0.19923,0.49837,0.02560,6459480.00000
3680,0.77068,0.19882,0.53746,0.02450,6452777.40000
3690,0.74544,0.19835,0.51375,0.02348,6452664.00000
3700,0.72059,0.19788,0.48891,0.02373,6452664.00000
3710,0.74186,0.19893,0.50889,0.02386,6452664.00000
3720,0.75417,0.19867,0.52193,0.02359,6452664.00000
3730,0.76857,0.19786,0.53706,0.02388,6452664.00000
3740,0.75968,0.19846,0.52742,0.02375,6452664.00000
3750,0.75796,0.19803,0.52686,0.02329,6452664.00000
3760,0.74518,0.19763,0.51376,0.02352,6452664.00000
3770,0.77732,0.19728,0.54704,0.02341,6448958.40000
3780,0.77905,0.19759,0.54914,0.02238,6433632.00000
3790,0.79154,0.19611,0.56116,0.02188,6372072.00000
3800,0.76291,0.19556,0.53543,0.02206,6372072.00000
3810,0.78861,0.19635,0.55981,0.02243,6372072.00000
3820,0.77663,0.19564,0.54858,0.02235,6372072.00000
3830,0.75640,0.19452,0.53001,0.02260,6318108.00000
3840,0.75241,0.19249,0.52642,0.02248,6282132.00000
3850,0.74178,0.19283,0.51630,0.02249,6282132.00000
3860,0.73610,0.19303,0.50901,0.02254,6282132.00000
3870,0.72024,0.19403,0.49326,0.02287,6282132.00000
3880,0.70363,0.19516,0.47504,0.02294,6282132.00000
3890,0.69679,0.19418,0.46966,0.02310,6276831.00000
3900,0.68451,0.19110,0.46068,0.02255,6200374.80000
3910,0.67355,0.18533,0.45559,0.02245,6087040.50000
3920,0.67079,0.18399,0.45428,0.02269,6079239.00000
3930,0.67044,0.18354,0.45397,0.02272,6079125.60000
3940,0.67946,0.18409,0.46285,0.02267,6076897.80000
3950,0.68676,0.18449,0.46972,0.02270,6076353.00000
3960,0.71392,0.18520,0.49624,0.02221,6076353.00000
3970,0.72150,0.18547,0.50461,0.02180,6076353.00000
3980,0.70513,0.18652,0.48799,0.02030,6076353.00000
3990,0.73381,0.18619,0.51801,0.01943,6076353.00000
4000,0.73031,0.18507,0.51537,0.01982,6050476.20000
4010,0.73828,0.18445,0.52373,0.02002,6033225.00000
4020,0.74911,0.18317,0.53555,0.02021,6000640.20000
4030,0.75443,0.18266,0.54141,0.02052,5991462.00000
4040,0.75298,0.18418,0.53701,0.02187,5984371.80000
4050,0.72907,0.17658,0.52089,0.02144,5635230.90000
4060,0.70772,0.16440,0.51344,0.02014,5226320.40000
4070,0.67524,0.16272,0.48428,0.01863,5169763.80000
4080,0.68661,0.16194,0.49635,0.01844,5126148.00000
4090,0.68163,0.16138,0.49122,0.01873,5126148.00000
4100,0.66581,0.15805,0.47734,0.01898,5004235.20000
4110,0.65797,0.15596,0.47304,0.01870,4923072.00000
4120,0.65848,0.15576,0.47385,0.01894,4923072.00000
4130,0.66418,0.15543,0.47966,0.01881,4923072.00000
4140,0.66243,0.15461,0.47893,0.01861,4912383.60000
4150,0.68394,0.15389,0.49955,0.01873,4905258.00000
4160,0.66249,0.15337,0.48102,0.01862,4905258.00000
4170,0.68678,0.15420,0.50374,0.01852,4905258.00000
4180,0.72482,0.15524,0.54039,0.01898,4905258.00000
4190,0.74071,0.15939,0.55134,0.02006,5019477.60000
4200,0.71186,0.16087,0.52076,0.02048,5139870.00000
4210,0.68436,0.15910,0.49578,0.01980,5139870.00000
4220,0.68982,0.15824,0.50346,0.01829,5139870.00000
4230,0.67341,0.15705,0.48850,0.01792,5103933.60000
4240,0.61204,0.14760,0.43606,0.01754,4823736.00000
4250,0.56706,0.14521,0.39524,0.01692,5099514.00000
4260,0.59436,0.17894,0.38976,0.01612,6096484.20000
4270,0.55060,0.18048,0.34422,0.01616,6221974.80000
4280,0.53654,0.17905,0.33193,0.01579,6230358.00000
4290,0.53521,0.18188,0.32665,0.01715,6476796.00000
4300,0.69696,0.23396,0.43047,0.02172,8159985.90000
