frame,total,depth_prepass,geometry,lighting,index_count
4680,1.12081,0.18302,0.90868,0.01944,6070687.20000
4690,1.14471,0.19177,0.92211,0.02081,6354876.00000
4700,1.14429,0.19775,0.91604,0.02067,6592521.90000
4710,1.05714,0.20386,0.82150,0.02150,6826915.50000
4720,1.02676,0.23218,0.76081,0.02321,7819448.10000
4730,1.00736,0.24026,0.73340,0.02370,8158077.60000
4740,0.99440,0.24303,0.71718,0.02352,8247506.40000
4750,0.97424,0.24339,0.69737,0.02289,8262054.00000
4760,0.93215,0.24303,0.65690,0.02186,8276838.30000
4770,0.92042,0.24549,0.64261,0.02162,8383267.20000
4780,0.91095,0.24574,0.63332,0.02148,8417616.30000
4790,0.90823,0.24772,0.62875,0.02122,8495486.40000
4800,0.89582,0.24793,0.61593,0.02154,8496360.00000
4810,0.89214,0.24746,0.61258,0.02156,8496360.00000
4820,0.89484,0.24678,0.61726,0.02080,8496360.00000
4830,0.89297,0.24707,0.61536,0.02021,8496360.00000
4840,0.88851,0.24662,0.61234,0.01977,8496252.00000
4850,0.86752,0.24611,0.59254,0.01863,8496000.00000
4860,0.86186,0.24594,0.58769,0.01830,8496000.00000
4870,0.84100,0.24598,0.56712,0.01748,8496000.00000
4880,0.84066,0.24678,0.56652,0.01704,8496000.00000
4890,0.82161,0.24612,0.54880,0.01679,8496000.00000
4900,0.81360,0.24610,0.53983,0.01650,8496000.00000
4910,0.80742,0.24583,0.53492,0.01643,8496000.00000
4920,0.80021,0.24566,0.52797,0.01654,8496000.00000
4930,0.79911,0.24587,0.52626,0.01684,8496000.00000
4940,0.79100,0.24615,0.51823,0.01662,8496144.00000
4950,0.78434,0.24657,0.51089,0.01678,8496360.00000
4960,0.79655,0.24645,0.52265,0.01750,8496360.00000
4970,0.81690,0.24508,0.54281,0.01802,8496360.00000
4980,0.80930,0.24561,0.53546,0.01799,8496360.00000
4990,0.82603,0.24538,0.55258,0.01842,8496360.00000
5000,0.85154,0.24746,0.57405,0.01923,8496360.00000
5010,0.85350,0.24473,0.57827,0.01943,8496360.00000
5020,0.85022,0.24678,0.57291,0.01939,8496360.00000
5030,0.85207,0.24696,0.57563,0.01925,8496360.00000
5040,0.87672,0.24684,0.59902,0.02091,8496360.00000
5050,0.88813,0.24530,0.61033,0.02217,8474049.00000
5060,0.84857,0.24105,0.57534,0.02091,8268436.80000
5070,0.83184,0.23934,0.56152,0.02037,8262560.40000
5080,0.81304,0.23600,0.54743,0.01926,8076999.00000
5090,0.81663,0.23148,0.55738,0.01850,7987500.00000
5100,0.80544,0.23155,0.54590,0.01827,7994814.00000
5110,0.79638,0.23800,0.52924,0.01844,8265461.10000
5120,0.82984,0.24512,0.55540,0.01925,8496297.60000
5130,0.83738,0.24699,0.56035,0.01935,8496360.00000
5140,0.83001,0.24625,0.55454,0.01898,8496360.00000
5150,0.83636,0.24641,0.56122,0.01921,8496360.00000
5160,0.84215,0.24688,0.56534,0.01974,8496360.00000
5170,0.84193,0.24646,0.56569,0.01944,8496360.00000
5180,0.84172,0.24711,0.56563,0.01926,8496360.00000
5190,0.84460,0.24751,0.56807,0.01920,8496360.00000
5200,0.83897,0.24690,0.56326,0.01913,8496360.00000
5210,0.84183,0.24759,0.56502,0.01897,8496360.00000
5220,0.84483,0.24750,0.56878,0.01911,8496360.00000
5230,0.84162,0.24725,0.56522,0.01892,8496360.00000
5240,0.82818,0.24746,0.55131,0.01881,8496360.00000
5250,0.82478,0.24716,0.54905,0.01849,8496360.00000
5260,0.81761,0.24791,0.54114,0.01856,8496360.00000
5270,0.81620,0.24771,0.53965,0.01861,8496360.00000
5280,0.80839,0.24505,0.53443,0.01819,8496360.00000
5290,0.79929,0.24590,0.52510,0.01793,8496360.00000
5300,0.78697,0.24516,0.51355,0.01763,8496360.00000
5310,0.76792,0.24556,0.49477,0.01737,8496360.00000
5320,0.74254,0.24514,0.46977,0.01705,8496360.00000
5330,0.72520,0.24502,0.45290,0.01710,8496360.00000
5340,0.70141,0.24323,0.43223,0.01642,8496360.00000
5350,0.68582,0.23917,0.42201,0.01541,8379258.90000
5360,0.66171,0.23763,0.39903,0.01503,8351670.00000
5370,0.62195,0.23308,0.36446,0.01462,8350830.00000
5380,0.58673,0.22888,0.33387,0.01431,8350738.80000
5390,0.54720,0.21699,0.30665,0.01424,8267036.40000
5400,0.46071,0.17753,0.25930,0.01421,7239257.70000
5410,0.39060,0.14782,0.21852,0.01421,6466446.90000
5420,0.35934,0.13760,0.19781,0.01418,6131542.20000
5430,0.36123,0.13402,0.20296,0.01420,6009596.10000
5440,0.33128,0.13073,0.17628,0.01419,5759880.90000
5450,0.27425,0.10762,0.14246,0.01420,5172768.00000
5460,0.27397,0.10741,0.14226,0.01421,5172768.00000
5470,0.27349,0.10709,0.14233,0.01423,5172768.00000
5480,0.27470,0.10810,0.14271,0.01421,5172768.00000
5490,0.27376,0.10750,0.14226,0.01419,5172768.00000
