frame,total,visibility,gbuffer,lighting,index_count
4680,0.34209,0.22711,0.08532,0.01988,6070687.20000
4690,0.35344,0.23807,0.08456,0.02051,6354876.00000
4700,0.35909,0.24523,0.08341,0.02081,6592521.90000
4710,0.36904,0.25482,0.08348,0.02100,6826915.50000
4720,0.40650,0.29146,0.08400,0.02117,7819448.10000
4730,0.41654,0.30289,0.08314,0.02068,8158077.60000
4740,0.42550,0.31254,0.08291,0.02018,8247506.40000
4750,0.42291,0.31084,0.08245,0.01977,8262054.00000
4760,0.42401,0.31356,0.08107,0.01930,8276838.30000
4770,0.42987,0.32060,0.08040,0.01902,8383267.20000
4780,0.42794,0.31990,0.07942,0.01871,8417616.30000
4790,0.42925,0.32212,0.07874,0.01851,8495486.40000
4800,0.43348,0.32757,0.07776,0.01847,8496360.00000
4810,0.43369,0.32921,0.07635,0.01837,8496360.00000
4820,0.43163,0.32818,0.07521,0.01826,8496360.00000
4830,0.43251,0.32942,0.07444,0.01848,8496360.00000
4840,0.42957,0.32760,0.07344,0.01852,8496252.00000
4850,0.42358,0.32438,0.07094,0.01844,8496000.00000
4860,0.42376,0.32591,0.06962,0.01826,8496000.00000
4870,0.42214,0.32562,0.06848,0.01828,8496000.00000
4880,0.41926,0.32398,0.06733,0.01808,8496000.00000
4890,0.41830,0.32415,0.06636,0.01801,8496000.00000
4900,0.41569,0.32319,0.06478,0.01786,8496000.00000
4910,0.41380,0.32253,0.06374,0.01782,8496000.00000
4920,0.41366,0.32173,0.06380,0.01792,8496000.00000
4930,0.41581,0.32422,0.06385,0.01791,8496000.00000
4940,0.41502,0.32386,0.06348,0.01793,8496144.00000
4950,0.41551,0.32412,0.06360,0.01781,8496360.00000
4960,0.41821,0.32513,0.06498,0.01824,8496360.00000
4970,0.41984,0.32516,0.06656,0.01819,8496360.00000
4980,0.41917,0.32586,0.06512,0.01822,8496360.00000
4990,0.42501,0.32965,0.06685,0.01838,8496360.00000
5000,0.42691,0.32910,0.06901,0.01873,8496360.00000
5010,0.42684,0.32899,0.06912,0.01874,8496360.00000
5020,0.42913,0.32996,0.07074,0.01882,8496360.00000
5030,0.42876,0.33066,0.06943,0.01865,8496360.00000
5040,0.43588,0.33302,0.07397,0.01911,8496360.00000
5050,0.43762,0.33001,0.07780,0.01978,8474049.00000
5060,0.41921,0.31510,0.07536,0.01931,8268436.80000
5070,0.41202,0.30984,0.07341,0.01909,8262560.40000
5080,0.40382,0.30340,0.07191,0.01854,8076999.00000
5090,0.39297,0.29484,0.07024,0.01813,7987500.00000
5100,0.39273,0.29551,0.06944,0.01804,7994814.00000
5110,0.40771,0.30879,0.07086,0.01834,8265461.10000
5120,0.42485,0.32321,0.07303,0.01866,8496297.60000
5130,0.42564,0.32425,0.07308,0.01882,8496360.00000
5140,0.42732,0.32642,0.07236,0.01887,8496360.00000
5150,0.42834,0.32710,0.07252,0.01876,8496360.00000
5160,0.43165,0.33024,0.07273,0.01880,8496360.00000
5170,0.43224,0.33153,0.07197,0.01892,8496360.00000
5180,0.43149,0.33085,0.07238,0.01879,8496360.00000
5190,0.43025,0.33060,0.07114,0.01880,8496360.00000
5200,0.43266,0.33263,0.07142,0.01881,8496360.00000
5210,0.42902,0.32988,0.07072,0.01878,8496360.00000
5220,0.42998,0.33078,0.07051,0.01891,8496360.00000
5230,0.43131,0.33145,0.07148,0.01875,8496360.00000
5240,0.42981,0.33064,0.07074,0.01848,8496360.00000
5250,0.42651,0.32855,0.06977,0.01851,8496360.00000
5260,0.42823,0.33054,0.06952,0.01837,8496360.00000
5270,0.42615,0.32995,0.06781,0.01830,8496360.00000
5280,0.42322,0.32823,0.06688,0.01818,8496360.00000
5290,0.42326,0.32884,0.06658,0.01798,8496360.00000
5300,0.41968,0.32730,0.06450,0.01780,8496360.00000
5310,0.41621,0.32616,0.06280,0.01755,8496360.00000
5320,0.41137,0.32495,0.05952,0.01711,8496360.00000
5330,0.40737,0.32171,0.05870,0.01708,8496360.00000
5340,0.40381,0.31965,0.05738,0.01700,8496360.00000
5350,0.39828,0.31447,0.05648,0.01740,8379258.90000
5360,0.39027,0.30751,0.05558,0.01734,8351670.00000
5370,0.38592,0.30485,0.05409,0.01726,8350830.00000
5380,0.38113,0.30188,0.05197,0.01749,8350738.80000
5390,0.36255,0.28669,0.04846,0.01760,8267036.40000
5400,0.30097,0.23028,0.04439,0.01680,7239257.70000
5410,0.25785,0.19090,0.04236,0.01473,6466446.90000
5420,0.23799,0.17282,0.04096,0.01445,6131542.20000
5430,0.22592,0.16187,0.04012,0.01418,6009596.10000
5440,0.21936,0.15530,0.03990,0.01418,5759880.90000
5450,0.19343,0.12974,0.03986,0.01420,5172768.00000
5460,0.19336,0.12961,0.03986,0.01418,5172768.00000
5470,0.19480,0.13101,0.03988,0.01419,5172768.00000
5480,0.19402,0.13026,0.03984,0.01417,5172768.00000
5490,0.19331,0.12953,0.03980,0.01418,5172768.00000
