frame,total,visibility,gbuffer,lighting,index_count
4680,0.64944,0.22638,0.39260,0.01963,6070687.20000
4690,0.65280,0.23829,0.38453,0.02038,6354876.00000
4700,0.65540,0.24536,0.38046,0.02014,6592521.90000
4710,0.67006,0.25584,0.38346,0.02066,6826915.50000
4720,0.70764,0.29184,0.38572,0.02066,7819448.10000
4730,0.71508,0.30506,0.38047,0.02012,8158077.60000
4740,0.71662,0.31003,0.37707,0.01968,8247506.40000
4750,0.71334,0.31242,0.37204,0.01934,8262054.00000
4760,0.70606,0.31278,0.36449,0.01888,8276838.30000
4770,0.70782,0.31967,0.35956,0.01852,8383267.20000
4780,0.70288,0.31941,0.35505,0.01839,8417616.30000
4790,0.70060,0.32280,0.35004,0.01817,8495486.40000
4800,0.69788,0.32659,0.34382,0.01786,8496360.00000
4810,0.69412,0.32910,0.33737,0.01783,8496360.00000
4820,0.68961,0.32831,0.33339,0.01796,8496360.00000
4830,0.68760,0.32882,0.33112,0.01798,8496360.00000
4840,0.67934,0.32785,0.32366,0.01789,8496252.00000
4850,0.66569,0.32482,0.31343,0.01769,8496000.00000
4860,0.65772,0.32534,0.30493,0.01759,8496000.00000
4870,0.64853,0.32511,0.29647,0.01734,8496000.00000
4880,0.64175,0.32428,0.29041,0.01722,8496000.00000
4890,0.63327,0.32404,0.28282,0.01708,8496000.00000
4900,0.62312,0.32223,0.27391,0.01692,8496000.00000
4910,0.61869,0.32249,0.26977,0.01701,8496000.00000
4920,0.61623,0.32164,0.26780,0.01699,8496000.00000
4930,0.61909,0.32458,0.26743,0.01702,8496000.00000
4940,0.61525,0.32364,0.26546,0.01698,8496144.00000
4950,0.61585,0.32398,0.26498,0.01704,8496360.00000
4960,0.62327,0.32435,0.27188,0.01719,8496360.00000
4970,0.63563,0.32570,0.28244,0.01740,8496360.00000
4980,0.63526,0.32662,0.28120,0.01748,8496360.00000
4990,0.64188,0.32778,0.28657,0.01765,8496360.00000
5000,0.65646,0.32842,0.30091,0.01790,8496360.00000
5010,0.66213,0.33023,0.30434,0.01798,8496360.00000
5020,0.65846,0.32837,0.30234,0.01778,8496360.00000
5030,0.66314,0.33132,0.30366,0.01797,8496360.00000
5040,0.68120,0.33217,0.32112,0.01848,8496360.00000
5050,0.70549,0.32949,0.34753,0.01946,8474049.00000
5060,0.68418,0.31531,0.34036,0.01888,8268436.80000
5070,0.67164,0.31121,0.33264,0.01846,8262560.40000
5080,0.65022,0.30232,0.32001,0.01796,8076999.00000
5090,0.62765,0.29568,0.30508,0.01742,7987500.00000
5100,0.62367,0.29617,0.30002,0.01733,7994814.00000
5110,0.64042,0.30669,0.30634,0.01770,8265461.10000
5120,0.67178,0.32445,0.31919,0.01808,8496297.60000
5130,0.67129,0.32597,0.31740,0.01813,8496360.00000
5140,0.66715,0.32622,0.31309,0.01842,8496360.00000
5150,0.66830,0.32825,0.31172,0.01833,8496360.00000
5160,0.66958,0.33118,0.31040,0.01841,8496360.00000
5170,0.66709,0.33128,0.30788,0.01835,8496360.00000
5180,0.66823,0.33278,0.30634,0.01833,8496360.00000
5190,0.66520,0.33156,0.30520,0.01818,8496360.00000
5200,0.66118,0.33177,0.30122,0.01823,8496360.00000
5210,0.66196,0.33182,0.30213,0.01820,8496360.00000
5220,0.66293,0.33124,0.30369,0.01807,8496360.00000
5230,0.65581,0.33015,0.29810,0.01790,8496360.00000
5240,0.64898,0.33005,0.29088,0.01795,8496360.00000
5250,0.64442,0.32926,0.28752,0.01774,8496360.00000
5260,0.64130,0.32971,0.28424,0.01770,8496360.00000
5270,0.64011,0.33035,0.28252,0.01758,8496360.00000
5280,0.63484,0.32896,0.27886,0.01745,8496360.00000
5290,0.62284,0.32853,0.26742,0.01721,8496360.00000
5300,0.61612,0.32915,0.25820,0.01719,8496360.00000
5310,0.59932,0.32639,0.24623,0.01680,8496360.00000
5320,0.58199,0.32488,0.22949,0.01628,8496360.00000
5330,0.57498,0.32289,0.22635,0.01610,8496360.00000
5340,0.56572,0.32159,0.21822,0.01624,8496360.00000
5350,0.54692,0.31300,0.20823,0.01621,8379258.90000
5360,0.53035,0.30859,0.19459,0.01635,8351670.00000
5370,0.50445,0.30598,0.17207,0.01641,8350830.00000
5380,0.47937,0.30051,0.15245,0.01666,8350738.80000
5390,0.44255,0.28834,0.12669,0.01689,8267036.40000
5400,0.35947,0.23052,0.10266,0.01666,7239257.70000
5410,0.30478,0.19046,0.08993,0.01470,6466446.90000
5420,0.28282,0.17410,0.07867,0.01456,6131542.20000
5430,0.24860,0.16235,0.06234,0.01424,6009596.10000
5440,0.22122,0.15537,0.04191,0.01421,5759880.90000
5450,0.19379,0.12985,0.04005,0.01424,5172768.00000
5460,0.19379,0.12967,0.04025,0.01423,5172768.00000
5470,0.19508,0.13068,0.04044,0.01423,5172768.00000
5480,0.19414,0.13022,0.03994,0.01422,5172768.00000
5490,0.19478,0.13012,0.04079,0.01424,5172768.00000
