frame,total,visibility,gbuffer,lighting,index_count
2700,0.50198,0.29108,0.17817,0.02319,7147927.20000
2710,0.49547,0.28430,0.17804,0.02353,6927421.20000
2720,0.47956,0.26893,0.17756,0.02368,6801102.00000
2730,0.46942,0.25928,0.17697,0.02366,6677148.00000
2740,0.47107,0.26145,0.17718,0.02283,6599951.40000
2750,0.46798,0.25893,0.17699,0.02250,6542559.00000
2760,0.46515,0.25668,0.17666,0.02222,6506229.60000
2770,0.46089,0.25255,0.17663,0.02200,6452277.00000
2780,0.45775,0.24946,0.17663,0.02198,6486535.80000
2790,0.45756,0.24929,0.17654,0.02211,6509119.20000
2800,0.45854,0.24958,0.17655,0.02245,6503435.40000
2810,0.45774,0.24879,0.17640,0.02288,6506247.00000
2820,0.45765,0.24830,0.17651,0.02333,6470295.00000
2830,0.45782,0.24816,0.17672,0.02339,6380098.80000
2840,0.45577,0.24589,0.17666,0.02351,6299280.00000
2850,0.45412,0.24421,0.17665,0.02371,6291247.20000
2860,0.45115,0.24183,0.17661,0.02297,6287307.00000
2870,0.45028,0.24168,0.17643,0.02229,6269037.00000
2880,0.44986,0.24228,0.17631,0.02176,6228684.00000
2890,0.45058,0.24252,0.17627,0.02170,6224199.00000
2900,0.45234,0.24473,0.17634,0.02166,6216471.00000
2910,0.45310,0.24559,0.17662,0.02110,6183156.60000
2920,0.43333,0.22838,0.17539,0.02005,6158480.40000
2930,0.42868,0.22354,0.17560,0.01976,6132285.00000
2940,0.43442,0.22860,0.17584,0.02031,6233439.00000
2950,0.43848,0.23240,0.17575,0.02082,6307221.00000
2960,0.43889,0.23292,0.17570,0.02066,6307221.00000
2970,0.44158,0.23547,0.17561,0.02090,6307221.00000
2980,0.43877,0.23509,0.17388,0.02050,6311469.00000
2990,0.43335,0.23429,0.16982,0.01975,6311469.00000
3000,0.43032,0.23633,0.16481,0.01928,6368460.90000
3010,0.42950,0.23830,0.16253,0.01918,6468307.50000
3020,0.48054,0.28484,0.16706,0.01910,7368027.00000
3030,0.53873,0.32452,0.17870,0.02552,8190630.00000
3040,0.51470,0.30556,0.17805,0.02139,7983019.20000
3050,0.51613,0.30678,0.17803,0.02152,7984668.00000
3060,0.51502,0.30575,0.17798,0.02154,7984668.00000
3070,0.51818,0.30828,0.17824,0.02195,8044923.00000
3080,0.52686,0.31369,0.17923,0.02380,8131549.20000
3090,0.52876,0.31386,0.17937,0.02555,8141701.20000
3100,0.52967,0.31316,0.17956,0.02708,8144034.00000
3110,0.53243,0.31495,0.17940,0.02838,8144147.40000
3120,0.53196,0.31354,0.17954,0.02887,8144160.00000
3130,0.53430,0.31613,0.17950,0.02918,8144160.00000
3140,0.53349,0.31482,0.17956,0.02903,8144097.00000
3150,0.53170,0.31326,0.17974,0.02870,8144034.00000
3160,0.53306,0.31486,0.17949,0.02834,8144034.00000
3170,0.53081,0.31340,0.17938,0.02833,8144034.00000
3180,0.53138,0.31362,0.17949,0.02848,8144034.00000
3190,0.53112,0.31325,0.17946,0.02836,8144034.00000
3200,0.53073,0.31293,0.17962,0.02831,8144034.00000
3210,0.53208,0.31442,0.17938,0.02836,8144034.00000
