run-id,run-name,run-current-time,output-filepath,renderer-variant,renderer-variant-name,variable,to-use-scene,scene-path,warmup-frames,measure-frames,auto-terminate,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,renderer_name,pass_name_0,pass_name_1,pass_name_2,pass_name_3,pass_0_time_min_ms,pass_0_time_median_ms,pass_0_time_max_ms,pass_0_time_avg_ms,pass_0_time_p01_ms,pass_0_time_p10_ms,pass_0_time_p90_ms,pass_0_time_p99_ms,pass_1_time_min_ms,pass_1_time_median_ms,pass_1_time_max_ms,pass_1_time_avg_ms,pass_1_time_p01_ms,pass_1_time_p10_ms,pass_1_time_p90_ms,pass_1_time_p99_ms,pass_2_time_min_ms,pass_2_time_median_ms,pass_2_time_max_ms,pass_2_time_avg_ms,pass_2_time_p01_ms,pass_2_time_p10_ms,pass_2_time_p90_ms,pass_2_time_p99_ms,pass_3_time_min_ms,pass_3_time_median_ms,pass_3_time_max_ms,pass_3_time_avg_ms,pass_3_time_p01_ms,pass_3_time_p10_ms,pass_3_time_p90_ms,pass_3_time_p99_ms,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_run_id,param_run_name,param_run_current_time,param_output_filepath,param_renderer_variant_name,param_variable,param_to_use_scene,param_scene_path,param_warmup_frames,param_measure_frames,param_auto_terminate,param_window_width,param_window_height,param_seed,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_object_count,param_material_count,param_geometry_count,param_z_min,param_z_max,param_xy_minmax,param_radius,param_geometry_div,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_overdraw_count,param_alu_calc_count,param_renderer_variant,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error
240,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00240.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,4,Forward,forward,,,total,1.47306,1.47462,1.47581,1.47456,1.47331,1.47373,1.47533,1.47578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.47306,1.47462,1.47581,1.47456,1.47331,1.47373,1.47533,1.47578,65536,24,16,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,4,1,overdraw_alu_orthogonal,0,240,0,success,0,
241,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00241.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,4,ForwardPrepass,depth_prepass,forward,,total,0.16045,0.16166,0.16250,0.16159,0.16070,0.16102,0.16211,0.16230,0.18678,0.18730,0.18768,0.18727,0.18682,0.18701,0.18752,0.18762,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34765,0.34890,0.34998,0.34885,0.34771,0.34822,0.34947,0.34976,65536,24,16,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,4,2,overdraw_alu_orthogonal,0,241,0,success,0,
242,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00242.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,4,VisBuf,visibility,resolve,,total,0.35517,0.35597,0.35725,0.35603,0.35523,0.35549,0.35667,0.35715,0.06938,0.06960,0.06998,0.06962,0.06938,0.06950,0.06973,0.06986,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42474,0.42560,0.42694,0.42564,0.42483,0.42506,0.42630,0.42688,65536,24,16,4,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,4,4,overdraw_alu_orthogonal,0,242,0,success,0,
243,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00243.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,8,Forward,forward,,,total,2.53338,2.53520,2.53664,2.53515,2.53344,2.53437,2.53616,2.53664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.53338,2.53520,2.53664,2.53515,2.53344,2.53437,2.53616,2.53664,65536,24,16,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,8,1,overdraw_alu_orthogonal,0,243,0,success,0,
244,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00244.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,8,ForwardPrepass,depth_prepass,forward,,total,0.15997,0.16163,0.16246,0.16161,0.16064,0.16102,0.16218,0.16243,0.22528,0.22573,0.22643,0.22573,0.22531,0.22547,0.22598,0.22618,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38557,0.38736,0.38842,0.38734,0.38608,0.38669,0.38800,0.38832,65536,24,16,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,8,2,overdraw_alu_orthogonal,0,244,0,success,0,
245,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00245.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,8,VisBuf,visibility,resolve,,total,0.35510,0.35632,0.35795,0.35629,0.35520,0.35555,0.35706,0.35779,0.10416,0.10704,0.10736,0.10593,0.10416,0.10426,0.10726,0.10733,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45946,0.46266,0.46512,0.46223,0.45955,0.46045,0.46374,0.46467,65536,24,16,8,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,8,4,overdraw_alu_orthogonal,0,245,0,success,0,
246,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00246.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,12,Forward,forward,,,total,3.58736,3.58909,3.59110,3.58916,3.58752,3.58816,3.59018,3.59101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.58736,3.58909,3.59110,3.58916,3.58752,3.58816,3.59018,3.59101,65536,24,16,12,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,12,1,overdraw_alu_orthogonal,0,246,0,success,0,
247,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00247.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,12,ForwardPrepass,depth_prepass,forward,,total,0.16061,0.16163,0.16250,0.16158,0.16061,0.16102,0.16205,0.16237,0.26294,0.26365,0.26474,0.26368,0.26301,0.26333,0.26410,0.26435,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42400,0.42528,0.42653,0.42526,0.42400,0.42454,0.42595,0.42634,65536,24,16,12,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,12,2,overdraw_alu_orthogonal,0,247,0,success,0,
248,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00248.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,12,VisBuf,visibility,resolve,,total,0.35581,0.35680,0.35760,0.35676,0.35581,0.35613,0.35731,0.35754,0.14320,0.14368,0.14595,0.14452,0.14320,0.14333,0.14579,0.14589,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49917,0.50109,0.50326,0.50128,0.49917,0.50000,0.50275,0.50320,65536,24,16,12,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,12,4,overdraw_alu_orthogonal,0,248,0,success,0,
249,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00249.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,16,Forward,forward,,,total,4.63581,4.63818,4.64080,4.63818,4.63619,4.63693,4.63962,4.64038,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.63581,4.63818,4.64080,4.63818,4.63619,4.63693,4.63962,4.64038,65536,24,16,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,16,1,overdraw_alu_orthogonal,0,249,0,success,0,
250,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00250.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,16,ForwardPrepass,depth_prepass,forward,,total,0.16045,0.16160,0.16234,0.16155,0.16054,0.16102,0.16205,0.16230,0.30096,0.30166,0.30243,0.30167,0.30099,0.30112,0.30218,0.30237,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46176,0.46323,0.46448,0.46322,0.46208,0.46253,0.46403,0.46438,65536,24,16,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,16,2,overdraw_alu_orthogonal,0,250,0,success,0,
251,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00251.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,16,VisBuf,visibility,resolve,,total,0.35654,0.35702,0.35760,0.35703,0.35658,0.35677,0.35734,0.35760,0.18093,0.18771,0.18842,0.18538,0.18096,0.18099,0.18784,0.18800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53754,0.54458,0.54602,0.54241,0.53779,0.53805,0.54499,0.54518,65536,24,16,16,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,16,4,overdraw_alu_orthogonal,0,251,0,success,0,
252,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00252.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,24,Forward,forward,,,total,6.74403,6.74746,6.75046,6.74741,6.74435,6.74573,6.74899,6.75034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.74403,6.74746,6.75046,6.74741,6.74435,6.74573,6.74899,6.75034,65536,24,16,24,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,24,1,overdraw_alu_orthogonal,0,252,0,success,0,
253,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00253.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,24,ForwardPrepass,depth_prepass,forward,,total,0.16074,0.16163,0.17437,0.16171,0.16077,0.16106,0.16214,0.16246,0.37645,0.37798,0.37846,0.37778,0.37661,0.37683,0.37830,0.37846,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.53766,0.53962,0.55130,0.53949,0.53773,0.53824,0.54029,0.54070,65536,24,16,24,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,24,2,overdraw_alu_orthogonal,0,253,0,success,0,
254,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00254.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,24,VisBuf,visibility,resolve,,total,0.35664,0.35702,0.35795,0.35709,0.35664,0.35683,0.35741,0.35773,0.25904,0.25942,0.26691,0.26195,0.25910,0.25917,0.26678,0.26691,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.61594,0.61661,0.62426,0.61904,0.61594,0.61616,0.62394,0.62422,65536,24,16,24,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,24,4,overdraw_alu_orthogonal,0,254,0,success,0,
255,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00255.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,32,Forward,forward,,,total,8.84973,8.85347,8.85782,8.85354,8.85005,8.85162,8.85558,8.85757,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.84973,8.85347,8.85782,8.85354,8.85005,8.85162,8.85558,8.85757,65536,24,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,32,1,overdraw_alu_orthogonal,0,255,0,success,0,
256,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00256.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,32,ForwardPrepass,depth_prepass,forward,,total,0.16042,0.16166,0.16253,0.16157,0.16045,0.16090,0.16211,0.16227,0.45229,0.45408,0.45472,0.45387,0.45238,0.45261,0.45443,0.45472,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.61389,0.61568,0.61686,0.61545,0.61395,0.61430,0.61629,0.61677,65536,24,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,32,2,overdraw_alu_orthogonal,0,256,0,success,0,
257,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00257.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,32,VisBuf,visibility,resolve,,total,0.35651,0.35706,0.35866,0.35707,0.35658,0.35674,0.35741,0.35766,0.33718,0.34557,0.34640,0.34359,0.33722,0.33738,0.34586,0.34608,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.69421,0.70253,0.70426,0.70066,0.69421,0.69456,0.70301,0.70349,65536,24,16,32,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,32,4,overdraw_alu_orthogonal,0,257,0,success,0,
258,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00258.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,48,Forward,forward,,,total,13.06211,13.06736,13.07392,13.06729,13.06298,13.06486,13.06992,13.07338,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.06211,13.06736,13.07392,13.06729,13.06298,13.06486,13.06992,13.07338,65536,24,16,48,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,48,1,overdraw_alu_orthogonal,0,258,0,success,0,
259,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00259.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,48,ForwardPrepass,depth_prepass,forward,,total,0.16064,0.16166,0.16266,0.16162,0.16067,0.16099,0.16221,0.16250,0.60336,0.60634,0.60742,0.60583,0.60336,0.60378,0.60688,0.60701,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76435,0.76787,0.76957,0.76746,0.76451,0.76547,0.76867,0.76938,65536,24,16,48,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,48,2,overdraw_alu_orthogonal,0,259,0,success,0,
260,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00260.csv,4,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,48,VisBuf,visibility,resolve,,total,0.35664,0.35715,0.35776,0.35715,0.35670,0.35683,0.35744,0.35773,0.49318,0.49341,0.50349,0.49434,0.49318,0.49325,0.49674,0.50336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.84998,0.85059,0.86093,0.85149,0.84998,0.85027,0.85382,0.86035,65536,24,16,48,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,48,4,overdraw_alu_orthogonal,0,260,0,success,0,
261,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00261.csv,1,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,64,Forward,forward,,,total,17.27456,17.28070,17.28838,17.28098,17.27517,17.27760,17.28496,17.28666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.27456,17.28070,17.28838,17.28098,17.27517,17.27760,17.28496,17.28666,65536,24,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,64,1,overdraw_alu_orthogonal,0,261,0,success,0,
262,overdraw_alu_orthogonal,,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_8x1g6c76\run_00262.csv,2,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0,0,-10,0,0,0,0.1,1000,0.11,256,1,1,24,-1,1,1,0.5,16,1,1,256,1,64,ForwardPrepass,depth_prepass,forward,,total,0.16067,0.16163,0.16250,0.16157,0.16067,0.16102,0.16205,0.16246,0.75494,0.75885,0.75990,0.75820,0.75494,0.75539,0.75939,0.75981,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.91629,0.92032,0.92176,0.91977,0.91635,0.91706,0.92106,0.92154,65536,24,16,64,0,no-run-name,,temp.csv,no-variant-name,1,0,assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,600,120,1,1280,720,0,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.11,256,1,1,-1.0,1.0,1.0,0.5,16,1,1,256,1,24,64,2,overdraw_alu_orthogonal,0,262,0,success,0,
