frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
302,2572530,3264292,921600,2342692,3.541984,47,91556,2480974,1107743,3264292,1166680,0.736699
303,2572530,3257977,921600,2336377,3.535131,47,94079,2478451,1109810,3257977,1181263,0.733904
304,2572530,3247312,921600,2325712,3.523559,47,97316,2475214,1111677,3247312,1199396,0.730273
305,2572530,3236856,921599,2315257,3.512217,47,100355,2472175,1113033,3236856,1215276,0.727035
306,2572530,3231050,921600,2309450,3.505914,47,103514,2469016,1116602,3231050,1235358,0.723411
307,2572530,3222697,921599,2301098,3.496854,47,105913,2466617,1116685,3222697,1244043,0.721487
308,2572530,3211342,921600,2289742,3.484529,46,108684,2463846,1116116,3211342,1253122,0.719312
309,2572530,3203593,921600,2281993,3.476121,47,112344,2460186,1117645,3203593,1266987,0.716594
310,2572454,3192873,921600,2271273,3.464489,46,114278,2458176,1116568,3192873,1273399,0.714885
311,2572454,3196574,921600,2274974,3.468505,46,117181,2455273,1120503,3196574,1285438,0.713201
312,2572454,3200563,921600,2278963,3.472833,45,119375,2453079,1124408,3200563,1297069,0.711611
313,2572454,3202977,921600,2281377,3.475452,45,121508,2450946,1126324,3202977,1302319,0.710936
314,2571278,3206453,921600,2284853,3.479224,45,123787,2447491,1130109,3206453,1313983,0.709324
315,2571278,3213464,921600,2291864,3.486832,47,126211,2445067,1134255,3213464,1323556,0.708276
316,2571278,3214851,921600,2293251,3.488337,46,127324,2443954,1135117,3214851,1325617,0.708044
317,2571278,3209542,921600,2287942,3.482576,47,128559,2442719,1134214,3209542,1327314,0.707437
318,2571278,3200867,921600,2279267,3.473163,46,129153,2442125,1132673,3200867,1329825,0.706485
319,2565262,3199597,921125,2278472,3.473575,47,130010,2435252,1132097,3199597,1328791,0.706564
320,2565262,3221957,920581,2301376,3.499917,150,132752,2432510,1142721,3221957,1348927,0.704887
321,2565070,3370176,920564,2449612,3.660990,257,148456,2416614,1214705,3370176,1488644,0.693620
322,2565070,3482307,920513,2561794,3.783007,264,157431,2407639,1268059,3482307,1589929,0.686543
323,2565070,3507322,920534,2586788,3.810095,272,159957,2405113,1277807,3507322,1603906,0.686199
324,2565070,3520515,919974,2600541,3.826755,267,160958,2404112,1281068,3520515,1603757,0.687027
